paper_doi,conf_seriesId,conf_acronym,conf_name,conf_city,conf_country,author_order,author_givenName,author_familyName,org_gridId,org_name,org_city,org_country,org_countrycode,affiliationString,paper_title,book_doi,book_title,book_confSubtitle,rights,year
10.1007/978-3-642-04346-8_52,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Corfu,Greece,2,Richard,Furuta,grid.264756.4,Texas A&M University,College Station,United States,US,Texas A&M University,Workspace Narrative Exploration: Overcoming Interruption-Caused Context Loss in Information Seeking Tasks,10.1007/978-3-642-04346-8,Research and Advanced Technology for Digital Libraries,"13th European Conference. ECDL 2009, Corfu, Greece, September 27 - October 2, 2009, Proceedings",Restricted,2009-01-01
10.1007/978-3-540-45175-4_11,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Trondheim,Norway,1,Frank,Shipman,grid.264756.4,Texas A&M University,College Station,United States,US,Texas A&M University,Identifying Useful Passages in Documents Based on Annotation Patterns,10.1007/b11967,Research and Advanced Technology for Digital Libraries,"7th European Conference, ECDL 2003, Trondheim, Norway, August 17-22, 2003. Proceedings",Restricted,2003-01-01
10.1007/978-3-540-45175-4_31,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Trondheim,Norway,1,Unmil P.,Karadkar,grid.264756.4,Texas A&M University,College Station,United States,US,Texas A&M University,Connecting Interface Metaphors to Support Creation of Path-Based Collections,10.1007/b11967,Research and Advanced Technology for Digital Libraries,"7th European Conference, ECDL 2003, Trondheim, Norway, August 17-22, 2003. Proceedings",Restricted,2003-01-01
10.1007/978-3-540-45175-4_31,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Trondheim,Norway,2,Andruid,Kerne,grid.264756.4,Texas A&M University,College Station,United States,US,Texas A&M University,Connecting Interface Metaphors to Support Creation of Path-Based Collections,10.1007/b11967,Research and Advanced Technology for Digital Libraries,"7th European Conference, ECDL 2003, Trondheim, Norway, August 17-22, 2003. Proceedings",Restricted,2003-01-01
10.1007/978-3-540-45175-4_31,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Trondheim,Norway,3,Richard,Furuta,grid.264756.4,Texas A&M University,College Station,United States,US,Texas A&M University,Connecting Interface Metaphors to Support Creation of Path-Based Collections,10.1007/b11967,Research and Advanced Technology for Digital Libraries,"7th European Conference, ECDL 2003, Trondheim, Norway, August 17-22, 2003. Proceedings",Restricted,2003-01-01
10.1007/978-3-540-45175-4_31,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Trondheim,Norway,4,Luis,Francisco-Revilla,grid.264756.4,Texas A&M University,College Station,United States,US,Texas A&M University,Connecting Interface Metaphors to Support Creation of Path-Based Collections,10.1007/b11967,Research and Advanced Technology for Digital Libraries,"7th European Conference, ECDL 2003, Trondheim, Norway, August 17-22, 2003. Proceedings",Restricted,2003-01-01
10.1007/978-3-540-45175-4_31,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Trondheim,Norway,5,Frank,Shipman,grid.264756.4,Texas A&M University,College Station,United States,US,Texas A&M University,Connecting Interface Metaphors to Support Creation of Path-Based Collections,10.1007/b11967,Research and Advanced Technology for Digital Libraries,"7th European Conference, ECDL 2003, Trondheim, Norway, August 17-22, 2003. Proceedings",Restricted,2003-01-01
10.1007/978-3-540-45175-4_31,ercimdl,ECDL,International Conference on Theory and Practice of Digital Libraries,Trondheim,Norway,6,Jin,Wang,grid.264756.4,Texas A&M University,College Station,United States,US,Texas A&M University,Connecting Interface Metaphors to Support Creation of Path-Based Collections,10.1007/b11967,Research and Advanced Technology for Digital Libraries,"7th European Conference, ECDL 2003, Trondheim, Norway, August 17-22, 2003. Proceedings",Restricted,2003-01-01
10.1007/978-3-642-33290-6_22,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,1,Luis,Meneses,grid.264756.4,Texas A&M University,College Station,United States,US,Texas A&M University,Identifying “Soft 404” Error Pages: Analyzing the Lexical Signatures of Documents in Distributed Collections,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/978-3-642-33290-6_22,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,2,Richard,Furuta,grid.264756.4,Texas A&M University,College Station,United States,US,Texas A&M University,Identifying “Soft 404” Error Pages: Analyzing the Lexical Signatures of Documents in Distributed Collections,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/978-3-642-33290-6_22,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,3,Frank,Shipman,grid.264756.4,Texas A&M University,College Station,United States,US,Texas A&M University,Identifying “Soft 404” Error Pages: Analyzing the Lexical Signatures of Documents in Distributed Collections,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/978-3-642-33290-6_52,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,1,Yuanling,Li,grid.264756.4,Texas A&M University,College Station,United States,US,Texas A&M University,Collaborative Authoring of Walden’s Paths,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
10.1007/978-3-642-33290-6_52,ercimdl,TPDL,International Conference on Theory and Practice of Digital Libraries,Paphos,Cyprus,4,Richard,Furuta,grid.264756.4,Texas A&M University,College Station,United States,US,Texas A&M University,Collaborative Authoring of Walden’s Paths,10.1007/978-3-642-33290-6,Theory and Practice of Digital Libraries,"Second International Conference, TPDL 2012, Paphos, Cyprus, September 23-27, 2012, Proceedings",Restricted,2012-01-01
